X,Y,Z
4298802.759999999776483,5506983.929999999701977,143.949999999999989
4298817.240000000223517,5506980.000000000000000,143.879999999999995
4298832.000000000000000,5506976.000000000000000,143.830000000000013
4298846.200000000186265,5506972.139999999664724,144.169999999999987
4298859.969999999739230,5506968.809999999590218,144.150000000000006
4298877.629999999888241,5506963.280000000260770,144.560000000000002
4298889.530000000260770,5506960.599999999627471,144.750000000000000
4298893.589999999850988,5506974.839999999850988,144.530000000000001
4298906.690000000409782,5506968.940000000409782,144.750000000000000
4298888.092709308490157,5507054.354278088547289,144.780000000000001
4298530.000000000000000,5506852.000000000000000,144.069999999999993
4298532.000000000000000,5506858.000000000000000,144.103000000000009
4298534.000000000000000,5506864.000000000931323,144.137000000000000
4298536.000000000000000,5506870.000000000000000,144.169999999999987
4298535.609756291843951,5506884.179741469211876,144.069999999999993
4298557.000000000000000,5506888.000000000000000,144.069999999999993
4298562.809999999590218,5506886.410000000149012,144.091000000000008
4298560.679999999701977,5506894.089999999850988,143.509999999999991
4298564.610000000335276,5506908.580000000074506,143.650000000000006
4298568.540000000037253,5506923.059999999590218,143.689999999999998
4298583.019999999552965,5506919.139999999664724,143.810000000000002
4298586.950000000186265,5506933.620000000111759,143.539999999999992
4298601.440000000409782,5506929.690000000409782,143.729999999999990
4298619.719999999739230,5506935.839999999850988,143.335000000000008
4298621.610000000335276,5506930.160000000149012,143.323000000000008
4298627.129999999888241,5506930.540000000037253,141.895000000000010
4298628.519999999552965,5506927.980000000447035,141.872999999999990
4298630.849999999627471,5506925.820000000298023,141.312000000000012
4298629.480000000447035,5506928.389999999664724,141.395000000000010
4298632.110000000335276,5506923.200000000186265,141.242999999999995
4298633.230000000447035,5506920.519999999552965,141.248999999999995
4298634.219999999739230,5506917.780000000260770,141.306000000000012
4298638.490000000223517,5506910.589999999850988,141.097000000000008
4298636.900000000372529,5506914.469999999739230,141.080999999999989
4298640.129999999888241,5506906.719999999739230,141.119000000000000
4298635.360000000335276,5506918.360000000335276,141.070999999999998
4298641.769999999552965,5506902.860000000335276,141.140999999999991
4298643.410000000149012,5506899.000000000000000,141.168000000000006
4298649.490000000223517,5506888.370000000111759,141.264000000000010
4298647.799999999813735,5506892.180000000633299,141.218999999999994
4298646.150000000372529,5506895.999999999068677,141.173000000000002
4298644.490000000223517,5506899.819999999366701,141.131000000000000
4298650.469999999739230,5506889.209999999962747,141.251000000000005
4298657.019999999552965,5506879.010000000707805,141.295999999999992
4298655.070000000298023,5506882.610000000335276,141.269000000000005
4298659.490000000223517,5506875.860000000335276,141.299000000000007
4298653.230000000447035,5506886.280000000260770,141.241000000000014
4298651.500000000000000,5506889.990000000223517,141.209000000000003
4298661.870000000111759,5506872.540000000037253,141.330999999999989
4298686.099999999627471,5506858.000000000000000,141.748999999999995
4298682.360000000335276,5506859.580000000074506,141.727000000000004
4298678.679999999701977,5506861.309999999590218,141.704000000000008
4298675.099999999627471,5506863.200000001117587,141.622000000000014
4298671.629999999888241,5506865.259999999776483,141.496000000000009
4298668.299999999813735,5506867.570000000298023,141.377000000000010
4298665.259999999776483,5506870.250000000000000,141.298000000000002
4298662.599999999627471,5506873.320000000298023,141.271999999999991
4298698.200000000186265,5506854.759999999776483,141.878999999999991
4298694.400000000372529,5506856.129999999888241,141.844999999999999
4298690.660000000149012,5506857.660000000149012,141.834000000000003
4298686.900000000372529,5506859.150000000372529,141.817000000000007
4298717.990000000223517,5506849.099999999627471,142.834000000000003
4298714.959999999962747,5506850.320000000298023,142.810000000000002
4298711.969999999739230,5506851.619999999180436,142.657999999999987
4298709.049999999813735,5506853.049999999813735,142.349999999999994
4298705.969999999739230,5506854.129999998956919,142.210000000000008
4298721.750000000000000,5506848.969999999739230,143.299000000000007
4298718.730000000447035,5506850.250000000000000,143.324999999999989
4298702.780000000260770,5506854.830000000074506,142.248999999999995
4298698.940000000409782,5506856.009999999776483,142.191000000000003
4298720.589999999850988,5506853.570000000298023,144.306000000000012
4298721.660000000149012,5506862.780000000260770,144.384999999999991
4298722.730000000447035,5506865.759999999776483,144.387000000000000
4298691.123563940636814,5506882.003148598596454,144.336999999999989
4298718.570000000298023,5506872.709999999962747,144.235999999999990
4298713.379999999888241,5506883.780000000260770,144.240000000000009
4298722.849999999627471,5506881.500000000000000,144.379999999999995
4298724.000000000000000,5506889.000000000000000,144.090000000000003
4298728.929999999701977,5506895.459999999962747,146.204000000000008
4298734.750000000000000,5506901.959999999962747,145.962999999999994
4298740.000000000000000,5506910.000000000000000,143.469999999999999
4298731.879999999888241,5506907.240000000223517,145.937999999999988
4298729.190000000409782,5506912.620000000111759,145.893000000000001
4298726.500000000000000,5506918.000000000000000,145.848000000000013
4298730.660000000149012,5506926.679999999701977,143.326999999999998
4298736.150000000372529,5506932.049999999813735,144.080999999999989
4298732.950000000186265,5506937.049999999813735,144.045999999999992
4298737.000000000000000,5506941.000000000000000,144.099999999999994
4298739.169999999925494,5506946.519999999552965,144.120000000000005
4298741.080000000074506,5506952.139999999664724,144.120000000000005
4298744.650000000372529,5506951.940000000409782,144.116999999999990
4298746.669999999925494,5506957.570000000298023,144.108000000000004
4298746.440000000409782,5506962.700000000186265,144.102000000000004
4298748.839999999850988,5506968.129999999888241,144.072000000000003
4298751.469999999739230,5506968.549999999813735,144.062999999999988
4298754.139999999664724,5506973.900000000372529,144.016999999999996
4298756.650000000372529,5506979.290000000037253,143.963999999999999
4298758.379999999888241,5506985.019999999552965,143.925999999999988
4298760.490000000223517,5506990.629999999888241,143.905000000000001
4298773.790000000037253,5506991.790000000037253,143.909999999999997
4298792.200000000186265,5507002.339999999850988,143.750000000000000
4298806.679999999701977,5506998.410000000149012,143.710000000000008
4298821.160000000149012,5506994.480000000447035,143.750000000000000
4298836.370000000111759,5506990.289999999105930,144.189999999999998
4298900.401717249304056,5506922.858046914450824,144.169999999999987
4298864.620000000111759,5506982.700000000186265,144.219999999999999
4298879.099999999627471,5506978.769999999552965,143.990000000000009
4298883.879999999888241,5506989.219999999739230,143.979999999999990
4298897.509999999776483,5506989.320000000298023,144.449999999999989
4298911.990000000223517,5506985.389999999664724,144.710000000000008
4298908.207429601810873,5507043.546368678100407,144.599999999999994
4298536.780000000260770,5506893.480000000447035,144.115000000000009
4298531.106460703536868,5506891.385014409199357,144.099999999999994
4298550.000000000000000,5506895.000000000000000,143.469999999999999
4298580.642712174914777,5506866.166559115983546,144.069999999999993
4298574.338098350912333,5506881.177544409409165,144.090000000000003
4298542.815029233694077,5506881.477764114737511,143.490000000000009
4298551.639999999664724,5506900.759999999776483,143.395999999999987
4298553.740000000223517,5506906.360000000335276,143.379999999999995
4298555.969999999739230,5506911.919999999925494,143.379999999999995
4298557.730000000447035,5506917.629999999888241,143.358000000000004
4298559.490000000223517,5506923.360000000335276,143.336000000000013
4298561.429999999701977,5506929.019999999552965,143.310000000000002
4298563.450000000186265,5506934.650000000372529,143.282000000000011
4298572.820000000298023,5506937.759999999776483,143.629999999999995
4298590.879999999888241,5506948.099999999627471,143.439999999999998
4298605.370000000111759,5506944.169999999925494,143.469999999999999
4298617.129999999888241,5506941.209999999962747,143.300000000000011
4298620.940000000409782,5506940.389999998733401,141.754999999999995
4298622.530000000260770,5506937.959999999962747,141.795999999999992
4298624.120000000111759,5506935.519999998621643,141.841000000000008
4298625.669999999925494,5506933.049999999813735,141.873999999999995
4298628.059999999590218,5506930.940000000409782,141.395000000000010
4298626.580000000074506,5506933.440000000409782,141.354999999999990
4298631.879999999888241,5506926.389999999664724,141.078000000000003
4298630.509999999776483,5506928.969999999739230,141.151999999999987
4298633.169999999925494,5506923.769999999552965,141.016999999999996
4298629.089999999850988,5506931.530000000260770,141.152999999999992
4298634.320000000298023,5506921.080000000074506,141.021999999999991
4298639.660000000149012,5506911.349999999627471,141.027999999999992
4298638.059999999590218,5506915.190000000409782,141.002000000000010
4298641.280000000260770,5506907.509999999776483,141.061000000000007
4298636.469999999739230,5506919.030000000260770,140.984000000000009
4298642.879999999888241,5506903.660000000149012,141.093999999999994
4298635.379999999888241,5506921.740000000223517,140.939999999999998
4298648.830000000074506,5506893.000000000000000,141.203000000000003
4298647.219999999739230,5506896.809999999590218,141.155000000000001
4298645.599999999627471,5506900.609999999403954,141.109000000000009
4298644.009999999776483,5506904.430000000633299,141.068000000000012
4298649.889999999664724,5506893.760000000707805,141.165999999999997
4298657.889999999664724,5506879.849999999627471,141.238000000000000
4298655.990000000223517,5506883.450000000186265,141.211999999999989
4298660.240000000223517,5506876.629999999888241,141.244000000000000
4298654.200000000186265,5506887.110000000335276,141.187000000000012
4298652.509999999776483,5506890.809999999590218,141.157999999999987
4298650.950000000186265,5506894.570000000298023,141.117999999999995
4298683.169999999925494,5506860.700000001117587,141.793000000000006
4298679.509999999776483,5506862.410000000149012,141.759999999999991
4298675.910000000149012,5506864.230000000447035,141.668000000000006
4298672.410000000149012,5506866.209999999962747,141.532000000000011
4298669.059999999590218,5506868.450000000186265,141.409999999999997
4298666.000000000000000,5506871.080000000074506,141.330000000000013
4298663.309999999590218,5506874.099999999627471,141.304000000000002
4298660.980000000447035,5506877.410000000149012,141.276999999999987
4298695.150000000372529,5506857.339999999850988,142.158999999999992
4298691.410000000149012,5506858.820000000298023,142.151999999999987
4298687.669999999925494,5506860.280000000260770,142.139000000000010
4298683.950000000186265,5506861.809999999590218,142.115000000000009
4298715.700000000186265,5506851.509999999776483,143.288000000000011
4298712.700000000186265,5506852.839999999850988,143.140999999999991
4298709.759999999776483,5506854.280000000260770,142.854000000000013
4298706.669999999925494,5506855.370000000111759,142.721000000000004
4298703.459999999962747,5506856.049999999813735,142.759999999999991
4298699.629999999888241,5506857.209999999962747,142.710000000000008
4298695.849999999627471,5506858.509999999776483,142.687999999999988
4298714.969999999739230,5506855.740000000223517,144.182999999999993
4298715.809999999590218,5506864.049999999813735,144.223999999999990
4298717.070000000298023,5506866.990000000223517,144.231999999999999
4298713.865206661634147,5506875.323260142467916,144.174000000000007
4298703.957956367172301,5506878.700731834396720,144.189999999999998
4298698.900000000372529,5506887.700000001117587,143.919999999999987
4298715.290000000037253,5506895.729999999515712,144.229999999999990
4298721.830000000074506,5506892.530000000260770,144.199999999999989
4298721.120000000111759,5506894.469999999739230,144.185000000000002
4298725.820000000298023,5506900.629999999888241,146.180000000000007
4298722.719999999739230,5506905.809999999590218,146.156000000000006
4298719.919999999925494,5506911.150000000372529,146.135999999999996
4298717.219999999739230,5506916.549999998882413,146.117999999999995
4298723.370000000111759,5506923.129999998956919,145.829000000000008
4298727.990000000223517,5506932.030000000260770,143.280000000000001
4298725.089999999850988,5506937.250000000000000,143.245000000000005
4298729.349999999627471,5506941.759999999776483,143.994000000000000
4298734.000000000000000,5506941.000000000000000,144.000000000000000
4298730.860000000335276,5506946.190000000409782,143.990000000000009
4298733.070000000298023,5506956.169999999925494,144.159999999999997
4298744.110000000335276,5506957.250000000000000,144.110000000000014
4298735.330000000074506,5506971.280000000260770,144.270000000000010
4298751.190000000409782,5506973.580000000074506,144.032000000000011
4298753.450000000186265,5506979.049999999813735,143.972000000000008
4298755.790000000037253,5506984.509999999776483,143.933999999999997
4298757.309999999590218,5506990.240000000223517,143.909999999999997
4298759.089999999850988,5506995.889999999664724,143.903999999999996
4298762.099999999627471,5506996.400000000372529,143.906000000000006
4298763.849999999627471,5507002.120000000111759,143.913999999999987
4298777.709999999962747,5507006.269999999552965,143.840000000000003
4298796.120000000111759,5507016.830000000074506,143.710000000000008
4298810.610000000335276,5507012.900000000372529,143.680000000000007
4298820.419999999925494,5507009.639999999664724,143.597000000000008
4298825.919999999925494,5506992.719999999739230,143.712999999999994
4298839.629999999888241,5507005.089999999850988,144.169999999999987
4298848.450000000186265,5506989.049999999813735,144.189999999999998
4298854.059999999590218,5507001.110000000335276,144.159999999999997
4298868.549999999813735,5506997.179999999701977,144.159999999999997
4298889.099999999627471,5507007.320000000298023,144.039999999999992
4298901.820000000298023,5507004.530000000260770,144.370000000000005
4298528.000000000000000,5506900.000000000000000,144.419999999999987
4298532.160000000149012,5506896.920000000856817,144.187000000000012
4298530.806240998208523,5506876.073809408582747,144.173000000000002
4298537.309999999590218,5506903.249999999068677,144.150000000000006
4298546.000000000000000,5506903.000000000000000,143.939999999999998
4298547.750000000000000,5506908.820000000298023,143.835000000000008
4298552.000000000000000,5506912.000000000000000,142.650000000000006
4298554.049999999813735,5506917.809999999590218,142.616000000000014
4298556.099999999627471,5506923.610000000335276,142.581999999999994
4298558.110000000335276,5506929.429999999701977,142.539999999999992
4298559.599999999627471,5506935.400000000372529,142.408999999999992
4298561.089999999850988,5506941.379999999888241,142.276999999999987
4298565.429999999701977,5506940.299999999813735,143.276000000000010
4298567.330000000074506,5506945.980000000447035,143.347000000000008
4298576.389999999664724,5506952.030000000260770,143.569999999999993
4298580.330000000074506,5506966.519999999552965,143.430000000000007
4298594.809999999590218,5506962.589999999850988,143.289999999999992
4298608.519999999552965,5506956.959999999962747,143.120000000000005
4298611.200000000186265,5506951.599999999627471,143.174000000000007
4298614.110000000335276,5506946.379999999888241,143.235000000000014
4298617.910000000149012,5506945.360000000335276,141.681000000000012
4298619.360000000335276,5506942.839999999850988,141.713999999999999
4298621.780000000260770,5506940.759999999776483,141.176999999999992
4298620.179999999701977,5506943.190000000409782,141.117999999999995
4298623.400000000372529,5506938.330000000074506,141.238000000000000
4298625.009999999776483,5506935.899999999441206,141.301999999999992
4298627.610000000335276,5506934.049999999813735,141.117999999999995
4298626.040000000037253,5506936.519999999552965,141.069999999999993
4298632.900000000372529,5506927.019999999552965,140.985000000000014
4298631.530000000260770,5506929.599999999627471,141.045999999999992
4298634.200000000186265,5506924.400000000372529,140.933999999999997
4298630.120000000111759,5506932.160000000149012,141.046999999999997
4298628.650000000372529,5506934.690000000409782,141.014000000000010
4298640.860000000335276,5506912.080000000074506,140.991999999999990
4298639.250000000000000,5506915.880000000819564,140.961999999999989
4298642.440000000409782,5506908.259999999776483,141.030000000000001
4298637.610000000335276,5506919.669999999925494,140.939999999999998
4298636.469999999739230,5506922.349999998696148,140.902999999999992
4298635.259999999776483,5506925.000000000000000,140.896999999999991
4298648.320000000298023,5506897.549999999813735,141.121000000000009
4298646.740000000223517,5506901.339999999850988,141.079000000000008
4298645.190000000409782,5506905.139999999664724,141.040999999999997
4298643.639999999664724,5506908.940000000409782,141.003999999999991
4298649.410000000149012,5506898.349999999627471,141.075999999999993
4298658.759999999776483,5506880.730000000447035,141.211000000000013
4298656.900000000372529,5506884.320000000298023,141.181000000000012
4298655.150000000372529,5506887.980000000447035,141.151999999999987
4298653.509999999776483,5506891.679999999701977,141.121000000000009
4298651.969999999739230,5506895.429999999701977,141.078000000000003
4298650.469999999739230,5506899.200000000186265,141.033999999999992
4298680.299999999813735,5506863.490000000223517,142.075999999999993
4298676.690000000409782,5506865.250000000000000,141.975999999999999
4298673.150000000372529,5506867.129999999888241,141.835000000000008
4298669.769999999552965,5506869.309999999590218,141.712999999999994
4298666.700000000186265,5506871.879999999888241,141.633999999999986
4298664.000000000000000,5506874.870000000111759,141.610999999999990
4298661.690000000409782,5506878.160000000149012,141.588999999999999
4298659.599999999627471,5506881.570000000298023,141.508000000000010
4298692.110000000335276,5506859.940000000409782,142.692000000000007
4298688.370000000111759,5506861.360000001266599,142.689999999999998
4298684.660000000149012,5506862.849999999627471,142.675000000000011
4298681.019999999552965,5506864.509999999776483,142.637000000000000
4298709.309999999590218,5506857.799999999813735,144.080000000000013
4298703.679999999701977,5506859.929999999701977,143.990000000000009
4298698.089999999850988,5506862.159999999217689,143.917000000000002
4298709.929999999701977,5506865.000000000000000,144.110000000000014
4298707.679999999701977,5506868.230000000447035,144.119000000000000
4298701.709999999962747,5506868.000000000000000,144.074999999999989
4298694.969999999739230,5506873.220000000670552,143.889999999999986
4298684.410000000149012,5506891.629999999888241,143.819999999999993
4298702.820000000298023,5506902.179999999701977,144.000000000000000
4298714.919999999925494,5506905.160000000149012,144.093999999999994
4298717.940000000409782,5506899.769999999552965,144.132000000000005
4298712.160000000149012,5506910.679999999701977,144.078000000000003
4298709.389999999664724,5506916.209999999962747,144.062000000000012
4298714.519999999552965,5506921.950000000186265,146.105999999999995
4298720.139999999664724,5506928.200000000186265,145.814999999999998
4298717.360000000335276,5506933.519999999552965,145.794000000000011
4298722.200000000186265,5506942.479999999515712,143.210000000000008
4298726.750000000000000,5506947.120000000111759,143.990000000000009
4298727.519999999552965,5506951.209999999962747,144.026000000000010
4298725.110000000335276,5506956.780000000260770,144.139999999999986
4298722.570000000298023,5506962.280000000260770,144.127000000000010
4298720.440000000409782,5506967.940000000409782,144.075999999999993
4298722.459999999962747,5506974.619999999180436,144.259999999999991
4298726.400000000372529,5506989.089999999850988,144.240000000000009
4298740.889999999664724,5506985.160000000149012,144.129999999999995
4298744.809999999590218,5506999.650000000372529,143.969999999999999
4298761.089999999850988,5507001.469999999739230,143.911000000000001
4298762.589999999850988,5507007.179999999701977,143.923000000000002
4298765.700000000186265,5507007.800000000745058,143.926999999999992
4298768.400000000372529,5507013.099999999627471,143.930000000000007
4298770.969999999739230,5507018.450000000186265,143.925000000000011
4298781.639999999664724,5507020.759999999776483,143.770000000000010
4298787.379999999888241,5507028.629999999888241,143.750000000000000
4298800.049999999813735,5507031.309999999590218,143.650000000000006
4298809.889999999664724,5507025.820000000298023,143.620000000000005
4298825.089999999850988,5507008.969999999739230,143.780000000000001
4298829.549999999813735,5507025.309999999590218,144.099999999999994
4298845.000000000000000,5507022.550000000745058,144.099999999999994
4298857.400000000372529,5507014.889999999664724,144.110000000000014
4298869.410000000149012,5507006.749999999068677,144.099999999999994
4298872.459999999962747,5507026.440000000409782,144.060000000000002
4298890.889999999664724,5507022.219999999739230,143.919999999999987
4298905.370000000111759,5507018.290000000037253,144.259999999999991
4298529.000000000000000,5506905.000000000000000,144.460000000000008
4298532.650000000372529,5506899.759999999776483,144.259999999999991
4298533.000000000000000,5506903.620000000111759,144.378999999999991
4298533.000000000000000,5506909.500000000000000,144.659999999999997
4298538.169999999925494,5506911.169999999925494,144.009999999999991
4298549.509999999776483,5506914.629999999888241,143.760999999999996
4298551.339999999850988,5506920.419999999925494,143.764000000000010
4298553.169999999925494,5506926.209999999962747,143.766999999999996
4298555.000000000000000,5506932.000000000000000,143.770000000000010
4298556.000000000000000,5506945.000000000000000,143.629999999999995
4298562.589999999850988,5506947.349999999627471,142.145000000000010
4298569.139999999664724,5506951.679999999701977,143.402999999999992
4298570.309999999590218,5506957.549999999813735,143.340000000000003
4298571.480000000447035,5506963.420000000856817,143.276999999999987
4298572.599999999627471,5506969.299999999813735,143.165999999999997
4298573.669999999925494,5506975.190000000409782,143.015999999999991
4298584.400000000372529,5506981.150000000372529,143.210000000000008
4298595.750000000000000,5506977.190000000409782,143.026000000000010
4298598.830000000074506,5506972.070000000298023,143.081999999999994
4298602.009999999776483,5506966.990000000223517,143.120000000000005
4298605.330000000074506,5506962.009999999776483,143.114000000000004
4298609.559999999590218,5506960.669999999925494,141.397999999999996
4298610.990000000223517,5506958.139999999664724,141.437000000000012
4298612.530000000260770,5506955.669999999925494,141.538000000000011
4298613.959999999962747,5506953.139999999664724,141.605999999999995
4298615.240000000223517,5506950.530000000260770,141.628999999999991
4298616.559999999590218,5506947.929999999701977,141.651000000000010
4298618.690000000409782,5506945.700000000186265,141.062999999999988
4298617.290000000037253,5506948.250000000000000,141.013000000000005
4298622.820000000298023,5506941.410000000149012,140.956999999999994
4298621.230000000447035,5506943.860000000335276,140.901999999999987
4298624.440000000409782,5506938.969999999739230,141.012000000000000
4298619.730000000447035,5506946.370000000111759,140.853000000000009
4298627.089999999850988,5506937.169999999925494,140.968999999999994
4298625.490000000223517,5506939.620000000111759,140.913999999999987
4298633.950000000186265,5506927.610000000335276,140.937000000000012
4298632.580000000074506,5506930.190000000409782,140.986999999999995
4298631.179999999701977,5506932.759999999776483,140.986999999999995
4298629.709999999962747,5506935.290000000037253,140.957999999999998
4298628.160000000149012,5506937.769999999552965,140.914999999999992
4298642.089999999850988,5506912.740000000223517,140.967999999999989
4298640.469999999739230,5506916.500000000000000,140.941000000000003
4298638.780000000260770,5506920.229999999515712,140.924000000000007
4298637.599999999627471,5506922.879999999888241,140.897999999999996
4298636.360000000335276,5506925.509999999776483,140.897999999999996
4298635.040000000037253,5506928.110000000335276,140.933999999999997
4298647.860000000335276,5506902.120000000111759,141.036000000000001
4298646.339999999850988,5506905.900000000372529,140.997999999999990
4298644.820000000298023,5506909.679999999701977,140.962999999999994
4298643.290000000037253,5506913.459999999962747,140.926999999999992
4298648.959999999962747,5506902.959999999962747,140.990000000000009
4298657.790000000037253,5506885.160000000149012,141.480999999999995
4298656.080000000074506,5506888.809999999590218,141.454000000000008
4298654.480000000447035,5506892.509999999776483,141.425999999999988
4298652.980000000447035,5506896.250000000000000,141.385999999999996
4298651.500000000000000,5506900.000000000000000,141.342999999999989
4298650.019999999552965,5506903.740000000223517,141.300999999999988
4298677.389999999664724,5506866.200000000186265,142.538999999999987
4298673.809999999590218,5506867.980000000447035,142.400000000000006
4298670.419999999925494,5506870.099999999627471,142.284999999999997
4298667.320000000298023,5506872.620000000111759,142.216000000000008
4298664.610000000335276,5506875.559999999590218,142.204000000000008
4298662.320000000298023,5506878.839999999850988,142.193000000000012
4298660.339999999850988,5506882.310000000521541,142.181999999999988
4298658.559999999590218,5506885.900000000372529,142.165999999999997
4298692.320000000298023,5506863.820000000298023,143.873999999999995
4298686.469999999739230,5506865.230000000447035,143.850999999999999
4298680.940000000409782,5506867.599999999627471,143.859000000000009
4298703.940000000409782,5506865.000000000000000,144.090000000000003
4298698.009999999776483,5506865.599999999627471,144.033999999999992
4298695.709999999962747,5506868.070000000298023,144.002999999999986
4298689.860000000335276,5506869.429999999701977,143.907000000000011
4298684.230000000447035,5506871.379999998956919,143.861999999999995
4298680.480000000447035,5506877.150000000372529,143.789999999999992
4298674.190000000409782,5506877.809999999590218,143.810000000000002
4298669.950000000186265,5506882.049999998882413,143.723000000000013
4298667.519999999552965,5506887.429999999701977,143.616000000000014
4298670.089999999850988,5506896.959999999962747,143.750000000000000
4298688.339999999850988,5506906.110000000335276,143.849999999999994
4298703.589999999850988,5506916.790000000037253,143.969999999999999
4298706.459999999962747,5506921.650000000372529,144.051999999999992
4298711.830000000074506,5506927.349999998696148,146.098000000000013
4298709.129999999888241,5506932.750000000000000,146.090000000000003
4298714.809999999590218,5506938.969999999739230,145.768000000000001
4298719.370000000111759,5506947.740000000223517,143.173000000000002
4298723.969999999739230,5506952.389999999664724,144.092000000000013
4298721.709999999962747,5506957.879999999888241,144.139999999999986
4298719.320000000298023,5506963.349999999627471,144.105999999999995
4298716.940000000409782,5506968.819999999366701,144.073000000000008
4298718.000000000000000,5506973.330000000074506,144.060000000000002
4298716.269999999552965,5506979.040000000037253,144.076999999999998
4298715.000000000000000,5506984.849999999627471,144.125000000000000
4298717.389999999664724,5506990.080000000074506,144.175999999999988
4298720.750000000000000,5506995.129999999888241,144.215000000000003
4298723.709999999962747,5507000.419999999925494,144.256000000000000
4298730.330000000074506,5507003.570000000298023,144.069999999999993
4298739.089999999850988,5507015.320000000298023,144.009999999999991
4298748.799999999813735,5507014.009999999776483,143.889999999999986
4298764.879999999888241,5507012.639999999664724,143.930000000000007
4298766.530000000260770,5507012.799999999813735,143.759999999999991
4298767.330000000074506,5507017.990000000223517,143.930000000000007
4298770.719999999739230,5507022.860000000335276,143.919999999999987
4298774.639999999664724,5507023.169999999925494,143.919999999999987
4298778.419999999925494,5507027.819999999366701,143.895999999999987
4298782.099999999627471,5507032.549999999813735,143.832999999999998
4298785.679999999701977,5507037.349999999627471,143.789999999999992
4298789.160000000149012,5507042.230000000447035,143.772999999999996
4298806.000000000000000,5507042.000000000000000,143.639999999999986
4298809.200000000186265,5507037.009999999776483,143.651999999999987
4298811.900000000372529,5507031.750000000000000,143.594999999999999
4298813.940000000409782,5507026.179999999701977,143.537000000000006
4298819.000000000000000,5507029.000000000931323,144.210000000000008
4298832.950000000186265,5507037.940000000409782,144.110000000000014
4298835.820000000298023,5507032.080000000074506,144.159999999999997
4298847.429999999701977,5507034.010000000707805,144.099999999999994
4298872.900000000372529,5507042.339999999850988,144.110000000000014
4298893.940000000409782,5507036.690000000409782,143.960000000000008
4298906.089999999850988,5507029.849999999627471,144.289999999999992
4298530.000000000000000,5506908.000000000000000,144.599999999999994
4298530.000000000000000,5506916.000000000000000,144.919999999999987
4298533.879999999888241,5506915.299999999813735,144.891999999999996
4298537.759999999776483,5506919.429999999701977,143.909999999999997
4298546.717885409481823,5506925.309841173700988,143.780000000000001
4298546.717885409481823,5506932.214894409291446,143.766999999999996
4298548.819423351436853,5506937.919068821705878,143.757000000000005
4298547.318324822001159,5506942.422364409081638,143.748999999999995
4298550.660000000149012,5506946.669999999925494,143.682999999999993
4298555.000000000000000,5506949.000000000000000,142.129999999999995
4298562.000000000000000,5506953.000000000000000,143.719999999999999
4298564.080000000074506,5506953.320000000298023,142.014999999999986
4298565.490000000223517,5506959.320000000298023,141.931000000000012
4298566.900000000372529,5506965.309999999590218,141.846000000000004
4298568.379999999888241,5506971.290000000037253,141.777999999999992
4298570.120000000111759,5506977.190000000409782,141.766999999999996
4298574.809999999590218,5506981.069999999366701,142.973999999999990
4298575.990000000223517,5506986.940000000409782,142.979999999999990
4298587.139999999664724,5506992.950000000186265,142.897999999999996
4298589.870000000111759,5506987.629999999888241,142.919000000000011
4298592.780000000260770,5506982.390000000596046,142.948000000000008
4298597.139999999664724,5506982.580000000074506,141.431999999999988
4298598.669999999925494,5506980.240000000223517,141.424000000000007
4298600.190000000409782,5506977.889999999664724,141.417000000000002
4298601.690000000409782,5506975.519999999552965,141.411000000000001
4298603.059999999590218,5506973.070000000298023,141.408999999999992
4298604.349999999627471,5506970.580000000074506,141.409999999999997
4298605.650000000372529,5506968.099999999627471,141.407000000000011
4298606.950000000186265,5506965.620000000111759,141.400000000000006
4298608.209999999962747,5506963.250000000000000,141.406000000000006
4298610.049999999813735,5506960.879999999888241,140.653999999999996
4298608.639999999664724,5506963.429999998770654,140.632000000000005
4298611.530000000260770,5506958.370000000111759,140.718999999999994
4298613.110000000335276,5506955.919999998994172,140.837999999999994
4298614.589999999850988,5506953.410000001080334,140.925000000000011
4298615.919999999925494,5506950.820000000298023,140.968999999999994
4298618.309999999590218,5506948.929999999701977,140.806999999999988
4298616.910000000149012,5506951.500000000000000,140.765999999999991
4298623.900000000372529,5506942.070000000298023,140.861999999999995
4298622.309999999590218,5506944.530000000260770,140.811000000000007
4298620.809999999590218,5506947.040000000037253,140.764000000000010
4298619.370000000111759,5506949.589999999850988,140.719999999999999
4298626.580000000074506,5506940.219999999739230,140.864000000000004
4298625.000000000000000,5506942.679999999701977,140.816000000000003
4298633.679999999701977,5506930.679999999701977,140.978000000000009
4298632.290000000037253,5506933.240000000223517,140.983000000000004
4298630.830000000074506,5506935.759999999776483,140.962999999999994
4298629.299999999813735,5506938.240000000223517,140.929000000000002
4298627.730000000447035,5506940.690000000409782,140.888000000000005
4298641.660000000149012,5506917.190000001341105,140.901000000000010
4298639.919999999925494,5506920.870000000111759,140.887000000000000
4298638.700000000186265,5506923.490000000223517,140.872000000000014
4298637.429999999701977,5506926.089999999850988,140.876000000000005
4298636.099999999627471,5506928.669999999925494,140.907000000000011
4298634.740000000223517,5506931.219999999739230,140.944999999999993
4298647.459999999962747,5506906.719999999739230,140.947000000000003
4298645.959999999962747,5506910.490000000223517,140.906000000000006
4298644.450000000186265,5506914.250000000000000,140.866000000000014
4298642.799999999813735,5506917.959999999962747,140.836000000000013
4298648.549999999813735,5506907.490000000223517,141.259999999999991
4298656.889999999664724,5506889.530000000260770,142.151000000000010
